ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
184,6.133e-05,3.333152173913043e-07,6.133e-05,3.333152173913043e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 832, '_reset_identity')"
54,4.877e-06,9.031481481481482e-08,4.877e-06,9.031481481481482e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 1678, 'name')"
225,7.925400000000001e-05,3.5224000000000004e-07,0.000250038,1.11128e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 2140, '<genexpr>')"
54,1.0126000000000001e-05,1.8751851851851855e-07,2.6583000000000003e-05,4.922777777777778e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 5689, '<genexpr>')"
2,1.0000000000000002e-06,5.000000000000001e-07,1.25e-06,6.25e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 792, 'is_')"
177,9.241e-05,5.22090395480226e-07,0.00011711800000000001,6.616836158192091e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 586, '_get_axis')"
279,0.00022041,7.900000000000001e-07,0.000852711,3.0563118279569894e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 807, '_set_axis')"
54,1.8207e-05,3.371666666666667e-07,0.000145207,2.6890185185185185e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 5617, '<genexpr>')"
76,3.4286000000000003e-05,4.5113157894736844e-07,4.9748000000000005e-05,6.545789473684211e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 456, '_engine_type')"
4735,0.001819747,3.843182682154171e-07,0.0031167020000000003,6.582263991552271e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 5335, '__contains__')"
75,4.6367000000000005e-05,6.182266666666667e-07,0.00034528600000000004,4.6038133333333336e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 2082, 'empty')"
95,5.6461e-05,5.943263157894737e-07,0.000190547,2.0057578947368423e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/api.py', 386, 'default_index')"
77,1.7549e-05,2.279090909090909e-07,2.3879000000000003e-05,3.1011688311688313e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 541, '<genexpr>')"
4660,0.002112853,4.534019313304721e-07,0.003498358,7.507206008583692e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexing.py', 2800, 'check_dict_or_set_indexers')"
82,0.000171168,2.0874146341463415e-06,0.000220372,2.6874634146341466e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 650, '_simple_new')"
75,8.2366e-05,1.0982133333333334e-06,0.00017408000000000001,2.3210666666666667e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 237, '_data')"
6,2.6250000000000003e-06,4.3750000000000005e-07,9.001e-06,1.5001666666666669e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 483, '_view')"
25,4.959e-06,1.9836e-07,6.333e-06,2.5332e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 553, 'equals')"
75,1.1038e-05,1.4717333333333333e-07,1.1038e-05,1.4717333333333333e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexing.py', 2549, '_convert_key')"
328,0.000263365,8.029420731707317e-07,0.000480903,1.4661676829268293e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 180, 'blknos')"
75,0.000139006,1.8534133333333334e-06,0.009677585,0.00012903446666666667,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/frame.py', 1810, 'from_dict')"
94,0.00012691000000000002,1.3501063829787236e-06,0.002177791,2.316798936170213e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/frame.py', 3988, '_ixs')"
75,0.00015288700000000002,2.0384933333333336e-06,0.0034345860000000003,4.579448e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/frame.py', 4196, '_get_value')"
4735,0.0027458250000000003,5.798996832101374e-07,0.007294004000000001,1.5404443505807815e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/frame.py', 4631, '_get_item_cache')"
27,2.8422000000000003e-05,1.0526666666666667e-06,0.000506499,1.8759222222222223e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 5362, 'reindex')"
130,0.000295265,2.271269230769231e-06,0.00040507700000000005,3.1159769230769234e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 6255, '__finalize__')"
688,0.000617536,8.975813953488372e-07,0.0017055850000000001,2.479047965116279e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/generic.py', 6320, '__setattr__')"
488,0.000224355,4.597438524590164e-07,0.000293584,6.016065573770491e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 5385, '__getitem__')"
696,0.00018878500000000002,2.7124281609195404e-07,0.000529556,7.608563218390805e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 7659, 'ensure_index')"
75,5.3256000000000006e-05,7.100800000000001e-07,7.6666e-05,1.0222133333333334e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 408, 'get_loc')"
1,9.542000000000001e-06,9.542000000000001e-06,1.8417e-05,1.8417e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 137, '__new__')"
2,1.8740000000000002e-06,9.370000000000001e-07,2.0000000000000003e-06,1.0000000000000002e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 207, 'validate_header_arg')"
6,2.5810000000000004e-06,4.3016666666666673e-07,3.666e-06,6.110000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2445, 'iget')"
277,0.000204551,7.384512635379062e-07,0.000375685,1.3562635379061372e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2718, 'maybe_coerce_values')"
2,2.624e-06,1.312e-06,1.6167e-05,8.0835e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 131, 'close')"
34,5.1878e-05,1.5258235294117647e-06,0.000176918,5.203470588235295e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 317, 'apply')"
2,7.955000000000001e-06,3.9775000000000005e-06,1.6458e-05,8.229e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 550, 'infer_compression')"
2,9.58e-07,4.79e-07,2.9580000000000003e-06,1.4790000000000002e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 1117, '_maybe_memory_map')"
2,8.915e-06,4.4575e-06,0.000261833,0.0001309165,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 607, '_init_dict')"
2563,0.001411069,5.505536480686696e-07,0.0027315430000000003,1.0657600468201328e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 978, '__array__')"
2,6.8626e-05,3.4313e-05,0.0079875,0.00399375,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 583, '_read')"
2,8.209e-06,4.1045e-06,0.000677416,0.000338708,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1575, '__init__')"
2,1.4870000000000002e-05,7.435000000000001e-06,2.1208e-05,1.0604e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1627, '_get_options_with_defaults')"
2,7.5e-07,3.75e-07,7.5e-07,3.75e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 2056, '_clean_na_values')"
2,4.916e-06,2.458e-06,5.292e-06,2.646e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 2133, '_refine_defaults_read')"
2,4.625000000000001e-06,2.3125000000000003e-06,9.875000000000001e-06,4.937500000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 191, '_validate_parse_dates_presence')"
2,7.08e-07,3.54e-07,8.750000000000001e-07,4.3750000000000005e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 279, '_extract_multi_indexer_columns')"
1,1.207e-06,1.207e-06,4.1660000000000004e-06,4.1660000000000004e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 362, '_make_index')"
1,7.09e-07,7.09e-07,7.92e-07,7.92e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 902, '_check_data_length')"
1,1.7122e-05,1.7122e-05,0.0006703750000000001,0.0006703750000000001,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 1083, '_get_empty_meta')"
1,9.209000000000001e-06,9.209000000000001e-06,0.008035750000000001,0.008035750000000001,"('/Users/mfuller/git/github/focus_validator/focus_validator/data_loaders/csv_data_loader.py', 44, 'load')"
2197,0.000372498,1.6954847519344563e-07,0.000532824,2.4252344105598546e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 912, '__len__')"
80,9.54e-06,1.1925e-07,9.54e-06,1.1925e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 981, 'dtype')"
76,2.4832000000000002e-05,3.2673684210526317e-07,4.7582000000000006e-05,6.260789473684211e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 2320, 'is_unique')"
94,8.002e-06,8.51276595744681e-08,8.002e-06,8.51276595744681e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 6718, '_maybe_cast_indexer')"
75,0.000112084,1.4944533333333334e-06,0.003772622,5.030162666666667e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexing.py', 2568, '__getitem__')"
82,4.3254e-05,5.274878048780488e-07,4.3254e-05,5.274878048780488e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 592, '_ensure_array')"
1794,0.000182725,1.0185340022296545e-07,0.000356805,1.9888795986622074e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 5154, '_values')"
75,9.872000000000001e-06,1.3162666666666668e-07,9.872000000000001e-06,1.3162666666666668e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 130, '_engine_type')"
4,6.27e-07,1.5675e-07,6.27e-07,1.5675e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 268, 'mgr_locs')"
439,0.00023751200000000003,5.410296127562643e-07,0.000338501,7.710728929384966e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2747, 'get_block_type')"
11,1.2501000000000001e-05,1.1364545454545456e-06,2.9002e-05,2.6365454545454545e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 227, '_consolidate_key')"
276,0.000316619,1.1471702898550725e-06,0.0005397010000000001,1.955438405797102e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2789, 'new_block')"
361,0.00017337,4.802493074792244e-07,0.0006719600000000001,1.8613850415512468e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 7754, 'maybe_extract_name')"
77,0.00016554900000000002,2.1499870129870133e-06,0.002359253,3.063964935064935e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2121, 'create_block_manager_from_column_arrays')"
77,0.000216192,2.807688311688312e-06,0.000382961,4.9735194805194805e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1772, '_consolidate_check')"
2,1.0209e-05,5.1045e-06,1.0209e-05,5.1045e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 1233, 'dedup_names')"
1,8.3e-08,8.3e-08,8.3e-08,8.3e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 216, '_validate_dtype')"
161,4.6586000000000004e-05,2.893540372670808e-07,4.6963000000000004e-05,2.9169565217391307e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 216, 'is_extension')"
75,7.461e-06,9.948e-08,7.461e-06,9.948e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 280, 'start')"
75,6.2130000000000005e-06,8.284e-08,6.2130000000000005e-06,8.284e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 298, 'stop')"
75,6.537e-06,8.716000000000001e-08,6.537e-06,8.716000000000001e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 315, 'step')"
5947,0.000933661,1.569969732638305e-07,0.001403649,2.360263998654784e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 999, '__len__')"
102,8.242300000000001e-05,8.080686274509804e-07,0.000144046,1.4122156862745098e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 201, '_simple_new')"
41,5.4621000000000004e-05,1.332219512195122e-06,5.4621000000000004e-05,1.332219512195122e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 816, 'copy')"
279,0.00012071400000000001,4.326666666666667e-07,0.00036778900000000004,1.3182401433691757e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/base.py', 86, '_validate_set_axis')"
1,1.624e-06,1.624e-06,3.916e-06,3.916e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2776, 'new_block_2d')"
75,6.290000000000001e-06,8.386666666666668e-08,6.290000000000001e-06,8.386666666666668e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 380, 'is_unique')"
200,1.6923e-05,8.461500000000001e-08,1.6923e-05,8.461500000000001e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/range.py', 376, 'dtype')"
1,1.291e-06,1.291e-06,1.3750000000000002e-06,1.3750000000000002e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 948, 'from_blocks')"
227,3.5170000000000004e-05,1.5493392070484584e-07,3.7755e-05,1.6632158590308371e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 744, 'dtype')"
6058,0.001960691,3.236531858699241e-07,0.012992652,2.144709805216243e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2655, 'array_values')"
5595,0.001540513,2.7533744414655943e-07,0.004678733,8.362346738159071e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/base.py', 74, '__len__')"
228,3.877e-05,1.7004385964912283e-07,0.000110761,4.857938596491228e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/base.py', 84, '<genexpr>')"
4465,0.0010613130000000001,2.376960806270997e-07,0.00107307,2.403292273236282e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1993, 'dtype')"
6417,0.000993371,1.54803023219573e-07,0.0010305520000000001,1.6059716378369955e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2004, 'internal_values')"
10252,0.002400582,2.341574326960593e-07,0.015395946,1.5017504877097152e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2008, 'array_values')"
88,3.079e-05,3.4988636363636363e-07,3.079e-05,3.4988636363636363e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 1319, 'iget')"
6,8.750000000000001e-07,1.4583333333333335e-07,8.750000000000001e-07,1.4583333333333335e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2312, 'array_values')"
5595,0.000563249,1.0067006255585345e-07,0.000563249,1.0067006255585345e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 246, 'items')"
403,6.3236e-05,1.5691315136476427e-07,6.3236e-05,1.5691315136476427e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1837, '__init__')"
395,4.3229e-05,1.0944050632911393e-07,4.3229e-05,1.0944050632911393e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1940, '_block')"
22,4.622e-06,2.100909090909091e-07,3.3624e-05,1.5283636363636364e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2264, '<lambda>')"
276,0.00047525700000000003,1.7219456521739132e-06,0.001566055,5.67411231884058e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1863, 'from_array')"
234,0.000564762,2.4135128205128206e-06,0.00255416,1.0915213675213677e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 287, 'get_dtypes')"
78,8.666e-06,1.111025641025641e-07,8.666e-06,1.111025641025641e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 913, '__init__')"
1,5.3330000000000004e-06,5.3330000000000004e-06,0.000124083,0.000124083,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2259, '_consolidate')"
4,2.251e-06,5.6275e-07,1.3543e-05,3.38575e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 248, 'stringify_path')"
76,0.000110068,1.4482631578947368e-06,0.00022082900000000002,2.9056447368421056e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/base.py', 82, 'shape')"
279,0.000100581,3.6050537634408606e-07,0.00046837,1.6787455197132616e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 236, 'set_axis')"
1,7.91e-07,7.91e-07,7.91e-07,7.91e-07,"('<string>', 2, '__init__')"
44,2.0331000000000002e-05,4.6206818181818187e-07,3.3668000000000004e-05,7.651818181818183e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/blocks.py', 2868, 'extend_blocks')"
94,0.000352559,3.750627659574468e-06,0.000858834,9.136531914893618e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1012, 'iget')"
6,5.000000000000001e-07,8.333333333333335e-08,5.000000000000001e-07,8.333333333333335e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/base.py', 323, '_consolidate_inplace')"
33,2.713e-06,8.221212121212121e-08,2.713e-06,8.221212121212121e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1828, 'ndim')"
4,5.584e-06,1.396e-06,1.3293000000000001e-05,3.3232500000000003e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 1165, '_is_binary_mode')"
156,0.00027503600000000004,1.7630512820512823e-06,0.00034970600000000003,2.2417051282051285e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2246, '_stack_arrays')"
2,5.830000000000001e-07,2.9150000000000004e-07,1.7080000000000002e-06,8.540000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 515, 'get_compression_method')"
94,2.1619e-05,2.2998936170212768e-07,2.1619e-05,2.2998936170212768e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 196, 'blklocs')"
6,2.082e-06,3.47e-07,1.4624000000000001e-05,2.4373333333333333e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 583, 'copy_func')"
77,4.3504e-05,5.64987012987013e-07,0.000426465,5.538506493506494e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1764, 'is_consolidated')"
33,2.1211e-05,6.427575757575757e-07,2.9501e-05,8.93969696969697e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1850, 'from_blocks')"
188,7.578600000000001e-05,4.0311702127659577e-07,0.000134582,7.158617021276596e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2177, '_grouping_func')"
2,2.376e-06,1.188e-06,1.3625e-05,6.8125e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 160, 'is_url')"
4,1.709e-06,4.2725e-07,2.167e-06,5.4175e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 1229, '<genexpr>')"
94,6.0498e-05,6.435957446808511e-07,0.000159287,1.6945425531914895e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 1480, '_set_as_cached')"
77,3.512e-05,4.561038961038961e-07,0.000588959,7.648818181818181e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 1782, '_consolidate_inplace')"
2,2.167e-06,1.0835e-06,3.6670000000000002e-06,1.8335000000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 292, 'is_fsspec_url')"
4465,0.0008448850000000001,1.892239641657335e-07,0.001917955,4.295531914893617e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 707, 'dtype')"
6417,0.001252485,1.9518232819074333e-07,0.0022830370000000003,3.5577949197444294e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 831, '_values')"
10252,0.0020912120000000003,2.0398088177916506e-07,0.017487158000000003,1.7057313694888805e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 872, 'array')"
5595,0.0008672370000000001,1.5500214477211799e-07,0.00675231,1.2068471849865953e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 914, '__len__')"
4,4.627e-06,1.15675e-06,1.3834e-05,3.4585e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 1204, 'is_potential_multi_index')"
6,3.920000000000001e-06,6.533333333333335e-07,9.626e-06,1.6043333333333334e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 188, '_expand_user')"
278,0.000228423,8.216654676258993e-07,0.000696794,2.506453237410072e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 784, 'name')"
280,0.000130595,4.664107142857143e-07,0.000332422,1.1872214285714286e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 734, 'name')"
311,2.3176000000000003e-05,7.452090032154341e-08,2.3176000000000003e-05,7.452090032154341e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 1489, '_clear_item_cache')"
33,1.7288e-05,5.238787878787879e-07,9.1624e-05,2.7764848484848485e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 664, '_constructor_from_mgr')"
38,1.5125000000000002e-05,3.980263157894737e-07,2.0461000000000003e-05,5.384473684210527e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 865, '_references')"
2,7.709e-06,3.8545e-06,3.7667000000000004e-05,1.8833500000000002e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 6470, 'any')"
2,7.5e-07,3.75e-07,1.2080000000000001e-06,6.040000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 255, '_has_complex_date_col')"
2,2.51e-07,1.255e-07,2.51e-07,1.255e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 660, '_constructor')"
2,3.3750000000000003e-06,1.6875000000000001e-06,2.8708e-05,1.4354e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 6429, '_reduce')"
27,2.0168e-05,7.46962962962963e-07,0.0005266670000000001,1.950618518518519e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 5147, 'reindex')"
2,1.041e-06,5.205e-07,0.000100624,5.0312e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 5784, 'isna')"
